Wall time,Step,Value
1735105736.0,67,-8.1478
1735105736.0,68,-7.914
1735105736.0,69,-8.189
1735105736.0,70,-7.5686
1735105736.0,71,-8.0805
1735105736.0,72,-8.1734
1735105736.0,73,-8.1028
1735105736.0,74,-8.3645
1735105736.0,75,-8.1113
1735105736.0,76,-7.9826
1735105736.0,76,-7.9826
1735105736.0,77,-8.1363
1735105736.0,78,-8.2603
1735105736.0,79,-8.1311
1735105736.0,80,-8.2985
1735105736.0,81,-8.1896
1735105736.0,82,-8.3229
1735105736.0,83,-8.4457
1735105736.0,84,-8.4453
1735105736.0,85,-8.4248
1735105736.0,86,-8.1494
1735105736.0,87,-8.5221
1735105736.0,88,-8.4356
1735105736.0,89,-8.5868
1735105736.0,90,-8.505
1735105736.0,91,-8.6366
1735105736.0,92,-8.7452
1735105736.0,93,-8.666
1735105736.0,94,-8.7624
1735105736.0,95,-8.7107
1735105736.0,96,-8.367
1735105736.0,97,-8.4531
1735105736.0,98,-8.4946
1735105736.0,99,-8.1624
1735105736.0,100,-8.1679
1735105736.0,101,-7.5913
1735105736.0,102,-7.8493
1735105736.0,103,-7.4191
1735105736.0,104,-7.7145
1735105736.0,105,-7.7979
1735105736.0,106,-8.2246
1735105736.0,107,-7.5779
1735105736.0,108,-7.8125
1735105736.0,109,-8.066
1735105736.0,110,-8.1675
1735105736.0,111,-7.7355
1735105736.0,112,-8.3932
1735105736.0,113,-8.2804
1735105736.0,114,-8.1626
1735105736.0,115,-8.2439
1735105736.0,116,-8.2953
1735105736.0,117,-8.4514
1735105736.0,118,-8.4799
1735105736.0,119,-8.3241
1735105736.0,120,-8.4943
1735105736.0,121,-8.3202
1735105736.0,122,-8.3528
1735105736.0,123,-7.8038
1735105736.0,124,-8.1617
1735105736.0,125,-7.836
1735105736.0,126,-8.0245
1735105736.0,127,-8.0069
1735105736.0,128,-8.2185
1735105736.0,129,-8.1175
1735105736.0,130,-8.2501
1735105736.0,131,-8.1929
1735105736.0,132,-8.4703
1735105736.0,133,-8.6214
1735105736.0,134,-8.6579
1735105736.0,135,-8.38
1735105736.0,136,-8.5149
1735105736.0,137,-8.807
1735105736.0,138,-8.6181
1735105736.0,139,-8.375
1735105736.0,140,-8.2827
1735105736.0,141,-8.5476
1735105736.0,142,-8.4697
1735105736.0,143,-8.4963
1735105736.0,144,-8.4283
1735105736.0,145,-8.3284
1735105736.0,146,-8.4687
1735105736.0,147,-8.1465
1735105736.0,148,-8.6825
1735105736.0,149,-8.9408
1735105736.0,150,-9.1636
1735105736.0,151,-9.2715
1735105736.0,152,-9.2132
1735105736.0,153,-8.9899
1735105736.0,154,-9.1974
1735105736.0,155,-9.2215
1735105736.0,156,-9.5029
1735105736.0,157,-9.0782
1735105736.0,158,-8.4549
1735105736.0,159,-8.8632
1735105736.0,160,-9.185
1737007535.0372908,161,-9.004936218261719
1737008718.9066708,162,-9.07205867767334
1737009832.657252,163,-9.317423820495604
1737010885.0969138,164,-8.9628324508667
1737012056.7576602,165,-8.88001537322998
1737013438.7274685,166,-9.322554588317873
1737014822.404179,167,-9.522085189819336
1737015918.0878456,168,-9.254653930664062
1737016920.4667585,169,-9.109838485717772
1737018064.4044025,170,-9.323458671569824
1737019176.2660904,171,-9.565667152404783
1737020290.6026657,172,-9.566573143005373
1737021446.2586012,173,-9.624823570251465
1737022644.176506,174,-9.260769844055176
1737023651.6367853,175,-9.646374702453612
1737024634.10774,176,-9.592180252075195
1737025827.734403,177,-9.39158058166504
1737027164.8843625,178,-9.776930809020996
1737028353.3334668,179,-9.724123001098633
1737029536.3661988,180,-9.601086616516112
1737030838.082707,181,-9.5341796875
1737032159.1747994,182,-9.499284744262695
1737033439.8866663,183,-9.887354850769045
1737034746.6359973,184,-9.94071102142334
1737036031.432798,185,-9.80077838897705
1737037340.9269934,186,-10.12585163116455
1737038631.1298566,187,-10.191069602966309
1737039945.0202303,188,-10.13354778289795
1737041238.3070946,189,-10.2197265625
1737042548.227054,190,-10.244035720825195
1737043858.2963035,191,-10.14002513885498
1737045176.0121057,192,-9.096261978149414
1737046472.6369252,193,-10.237462043762209
1737047764.55141,194,-10.251657485961914
1737049054.9925835,195,-10.112196922302246
1737050348.3447876,196,-10.320773124694824
1737051641.987101,197,-9.683257102966309
1737052933.4966533,198,-10.02935791015625
1737054225.8825974,199,-10.206991195678713
1737106598.7005584,200,-10.506288528442385
1737107661.712823,201,-10.359708786010742
1737109029.5168128,202,-10.439251899719238
1737110058.854554,203,-10.501163482666016
1737111277.7938254,204,-10.285035133361816
1737112579.4190185,205,-10.17530918121338
1737113882.1149764,206,-10.384270668029783
1737115135.7559173,207,-10.330500602722168
1737116294.054794,208,-9.627789497375488
1737117451.680731,209,-10.168432235717772
1737118609.5797777,210,-10.308098793029783
1737119765.7746184,211,-10.412611961364746
1737120923.6212935,212,-10.6145601272583
1737122093.5543766,213,-10.428955078125
1737123251.111964,214,-10.326939582824709
1737124420.053764,215,-10.33478832244873
1737125577.8720734,216,-10.589014053344728
1737126734.607545,217,-10.649433135986328
1737127900.5937986,218,-10.729267120361328
1737129051.2221756,219,-10.54966163635254
1737130201.7966013,220,-10.459178924560549
1737131352.2700045,221,-10.651470184326172
1737132501.6048028,222,-10.755587577819824
1737133660.0830324,223,-10.712157249450684
1737134828.314702,224,-10.905959129333496
1737135986.7130897,225,-10.99427604675293
1737137143.8915002,226,-10.655889511108398
1737138303.1065326,227,-10.862818717956545
1737139471.7473314,228,-11.044706344604492
1737140673.8874729,229,-10.974726676940918
1737141892.2161653,230,-11.09764575958252
1737345406.551063,231,-10.919259071350098
1737346505.7372725,232,-10.95677089691162
1737347513.6110592,233,-10.860431671142578
1737348599.7164812,234,-11.129880905151367
1737349840.4755144,235,-11.07083797454834
1737351007.3534768,236,-11.254570960998535
1737351943.6097436,237,-11.191901206970217
1737352875.8115427,238,-11.08365249633789
1737353870.234763,239,-10.92050075531006
1737355092.0785472,240,-11.17006778717041
1737356089.8156624,241,-11.063254356384276
1737357107.3172176,242,-11.129382133483888
1737358455.5852883,243,-11.16431713104248
1737359801.406942,244,-11.183700561523438
1737360846.3423843,245,-11.222911834716797
1737362002.3729975,246,-11.145267486572266
1737363189.431421,247,-11.209397315979004
1737364150.3103502,248,-11.280728340148926
1737365086.4538248,249,-11.3407564163208
1737366029.793624,250,-11.306418418884276
1737367194.019746,251,-11.25220775604248
1737368391.6752694,252,-11.163541793823242
1737369427.0497067,253,-11.569936752319336
1737370639.3287196,254,-11.423938751220703
1737371631.4886248,255,-11.542654991149902
1737372774.8307538,256,-11.5083646774292
1737373757.1401532,257,-11.322592735290527
1737375014.4472194,258,-11.44089126586914
1737376301.618529,259,-11.32066249847412
1737377599.3888688,260,-11.365967750549316
1737378911.993233,261,-11.444693565368652
1737380205.9537754,262,-11.576882362365724
1737381518.0333507,263,-11.689253807067873
1737382813.0945728,264,-11.543034553527832
1737384125.3330553,265,-11.429059028625488
1737385437.0847316,266,-10.997220993041992
1737386732.6678376,267,-11.27400016784668
1737388028.0583773,268,-11.565954208374023
1737389323.901796,269,-11.61241340637207
1737390619.2733295,270,-11.539190292358398
1737391915.9884822,271,-11.410774230957031
1737393210.775402,272,-11.604815483093262
1737394521.5934336,273,-11.504185676574709
1737395832.54907,274,-11.536247253417969
1737397135.5208952,275,-11.734163284301758
1737398417.5238256,276,-11.674120903015137
1737399702.8170817,277,-11.73437786102295
1737401006.7996275,278,-11.650766372680664
1737402311.318689,279,-11.736615180969238
1737403609.7811215,280,-11.8504056930542
1737404906.998676,281,-11.944669723510742
1737406182.7053194,282,-12.000371932983398
1737407482.974858,283,-11.776034355163574
1737408751.883001,284,-11.865134239196776
1737410025.379221,285,-11.847789764404297
1737411298.9103024,286,-11.712977409362791
1737412576.3164554,287,-11.908574104309082
1737413851.769948,288,-11.742177963256836
1737415126.1649375,289,-11.907135009765623
1737416401.2540655,290,-11.824748039245604
1737417685.8119905,291,-11.952324867248535
1737418957.1640124,292,-11.684990882873535
1737420231.4533837,293,-11.921463966369627
1737421530.9375126,294,-11.902889251708984
1737422816.3475487,295,-11.64063835144043
1737424097.9317985,296,-11.986639976501465
1737425379.8748124,297,-12.093013763427734
1737426666.2920325,298,-12.10393238067627
1737427952.9429877,299,-11.923016548156738
1737431866.7634273,300,-12.10555934906006
1737433138.3707032,301,-12.04361343383789
1737434099.4759552,302,-12.101704597473145
1737435209.5760598,303,-11.889866828918455
1737436449.3740177,304,-12.005351066589355
1737437597.02504,305,-11.930761337280272
1737438612.0398028,306,-12.178168296813965
1737439632.571062,307,-12.201197624206545
1737440716.970215,308,-12.101659774780272
1737441770.2702563,309,-12.230830192565918
1737442701.7974324,310,-12.274235725402832
1737443633.1510458,311,-12.349054336547852
1737444564.7001958,312,-12.134748458862305
1737445495.9594605,313,-12.14927864074707
1737446427.474959,314,-12.184025764465332
1737447360.5994923,315,-12.249135971069336
1737448298.239184,316,-12.190681457519531
1737449240.14816,317,-12.472247123718262
1737450174.554813,318,-12.21632480621338
1737451104.960139,319,-12.265578269958496
1737452052.1731997,320,-12.50333309173584
1737453141.582744,321,-12.38528537750244
1737454148.0688298,322,-12.575273513793944
1737455184.5711052,323,-11.722574234008787
1737456336.1846287,324,-12.289443969726562
1737457335.0831227,325,-11.797435760498049
1737458675.5910676,326,-12.182266235351562
1737460601.6211462,327,-12.384699821472168
1737461751.4777422,328,-12.364218711853027
1737462901.432951,329,-12.04938507080078
1737464053.9067626,330,-12.330405235290527
1737465203.813287,331,-12.297833442687988
1737466365.6950011,332,-12.267144203186035
1737467522.98885,333,-12.280658721923828
1737468672.438038,334,-12.01064109802246
1737469822.5397525,335,-12.029935836791992
1737470973.6816883,336,-12.27244758605957
1737472123.637568,337,-12.29988956451416
1737473280.699889,338,-11.97661304473877
1737474429.9249182,339,-12.362470626831056
1737475587.3214097,340,-12.128053665161133
1737476745.630317,341,-12.323721885681152
1737477895.9415598,342,-12.38182544708252
1737479044.969322,343,-12.516439437866213
1737480201.8575091,344,-12.334030151367188
1737481351.652349,345,-12.511796951293944
1737482503.4289992,346,-12.597058296203612
1737483653.4820344,347,-12.657742500305176
1737484802.4244254,348,-12.693133354187012
1737485960.0529282,349,-12.547856330871582
1737487110.462194,350,-12.139826774597168
1737488259.6960735,351,-12.53469467163086
1737489412.6940408,352,-12.53259563446045
1737490563.7124343,353,-12.73275375366211
1737491714.5088103,354,-12.650668144226074
1737492864.0928354,355,-12.738649368286133
1737494013.7263775,356,-12.74238109588623
1737495165.9237394,357,-12.853114128112791
1737496323.2815204,358,-12.674871444702148
1737497474.234978,359,-11.701653480529783
1737498623.7076557,360,-12.202905654907228
1737499773.898719,361,-12.738480567932127
1737500924.421715,362,-11.76583480834961
1737502074.227446,363,-12.489625930786133
1737503227.2970445,364,-12.337254524230955
1737504378.9585605,365,-12.55497932434082
1737505529.91789,366,-12.635119438171388
1737506682.1009486,367,-12.616262435913086
1737507832.8902426,368,-12.383835792541504
1737508983.3532174,369,-12.692903518676758
1737510135.180817,370,-12.621344566345217
1737511286.2096567,371,-12.64650535583496
1737512445.1868944,372,-12.919548034667969
1737513595.7650447,373,-12.554336547851562
1737514746.874827,374,-12.807940483093262
1737515897.6570537,375,-12.9580659866333
1737517047.1331544,376,-12.881962776184082
1737518012.0277352,377,-12.622729301452637
1737519202.6780114,378,-12.5943021774292
1737520326.80665,379,-12.593097686767578
1737521279.6625228,380,-12.827537536621094
1737522222.6819837,381,-12.907418251037598
1737523507.9058678,382,-12.930410385131836
1737524829.2519686,383,-12.766067504882812
1737526180.4661942,384,-12.683098793029783
1737527512.3135223,385,-12.64895725250244
1737528872.6015656,386,-12.80874729156494
1737530050.4302497,387,-12.851890563964844
1737531372.9475832,388,-12.928696632385254
1737532717.6881874,389,-12.73954963684082
1737534005.1678894,390,-12.724909782409668
1737535165.6309218,391,-12.914775848388672
1737536208.473805,392,-12.83227825164795
1737537514.0012286,393,-12.941341400146484
1737538669.705207,394,-12.91335391998291
1737539811.7498736,395,-13.041043281555176
1737540761.2109916,396,-13.083914756774902
1737541828.4428325,397,-12.777077674865724
1737543077.142955,398,-12.683520317077637
1737544327.020079,399,-12.747167587280272
1737545563.9191632,400,-12.773798942565918
1737546794.9543762,401,-13.085271835327148
1737547773.4680183,402,-13.062199592590332
1737548696.1248238,403,-12.97095012664795
1737549618.8291526,404,-12.934709548950195
1737550541.5982306,405,-13.098236083984377
1737551464.24485,406,-13.0285005569458
1737552386.9902325,407,-13.141308784484863
1737553309.8882537,408,-13.209283828735352
1737554232.8227985,409,-13.169028282165527
1737555155.4626532,410,-13.19429874420166
1737556078.06169,411,-13.255749702453612
1737557000.5943818,412,-13.278897285461426
1737557923.175106,413,-13.164647102355955
1737558843.9678364,414,-13.2719144821167
1737559764.8075235,415,-13.304605484008787
1737560685.4442654,416,-12.945582389831545
1737561607.8218124,417,-13.154902458190918
1737562530.2288833,418,-13.179698944091797
1737563451.1590917,419,-13.084465026855469
1737564372.2499263,420,-13.143166542053224
1737565293.627697,421,-13.1202392578125
1737566214.3760617,422,-13.138861656188965
1737567135.082888,423,-13.003440856933594
1737568055.941134,424,-13.115556716918944
1737568976.7250478,425,-13.35428524017334
1737569897.337534,426,-13.136112213134766
1737570818.1417174,427,-13.373098373413086
1737571738.994655,428,-12.892093658447266
1737572659.8196378,429,-13.213522911071776
1737573580.504622,430,-13.153480529785156
1737574501.1440277,431,-13.186445236206056
1737575421.7686963,432,-13.269017219543455
1737576344.041844,433,-13.43777084350586
1737577264.5443106,434,-13.35048770904541
1737578185.1258762,435,-12.73350715637207
1737579105.7630928,436,-13.37846851348877
1737580026.415978,437,-13.066267013549805
1737580946.9691815,438,-13.125277519226074
1737581867.5379465,439,-13.330436706542969
1737582788.3744876,440,-13.45945644378662
1737583709.2566178,441,-13.09853458404541
1737584629.9221544,442,-13.300708770751951
1737585550.5874293,443,-13.190521240234377
1737586471.2683065,444,-12.838615417480469
1737587391.918178,445,-13.144414901733398
1737588312.442916,446,-13.009827613830566
1737589233.171636,447,-13.083210945129396
1737590153.9166884,448,-13.305874824523926
1737591074.6466362,449,-13.092905044555664
1737591995.329106,450,-13.265836715698242
1737592915.9640718,451,-13.340367317199709
1737593836.7251854,452,-13.10633659362793
1737594757.4714434,453,-13.289759635925291
1737595678.0927904,454,-13.146268844604492
1737596598.9009292,455,-13.044681549072266
1737597519.496939,456,-13.135309219360352
1737598440.1843216,457,-13.416072845458984
1737599360.7225945,458,-13.41339111328125
1737600281.389876,459,-13.426275253295898
1737601202.0118206,460,-13.141117095947266
1737602122.4337142,461,-13.078387260437012
1737603044.350107,462,-13.208294868469238
1737604099.0196824,463,-13.212210655212402
1737606198.1398098,464,-13.196720123291016
1737607493.4918911,465,-13.120827674865724
1737608772.944696,466,-13.310091018676758
1737609874.5832565,467,-13.476482391357422
1737610958.7750056,468,-13.00197410583496
1737611905.0689468,469,-13.195195198059082
1737612978.963403,470,-13.47686004638672
1737613906.4348495,471,-13.506410598754885
1737615029.9808097,472,-13.146648406982422
1737616008.8348024,473,-13.403557777404783
1737616960.5885775,474,-13.453930854797363
1737617885.969852,475,-13.373140335083008
1737618811.385145,476,-13.31303882598877
1737620008.5723264,477,-13.0531644821167
1737621487.5950968,478,-13.327275276184082
1737622985.654524,479,-13.230704307556152
1737624441.9692233,480,-13.417304039001465
1737625677.4042227,481,-13.340842247009276
1737626702.743346,482,-13.338637351989746
1737627755.600366,483,-13.50646686553955
1737628708.7547162,484,-13.542654991149902
1737629636.7922437,485,-13.417163848876951
1737630563.930526,486,-13.195773124694824
1737631551.463234,487,-13.143227577209473
1737634072.245665,488,-13.568424224853516
1737634992.9467225,489,-13.40150260925293
1737635913.6678069,490,-12.846916198730469
1737636834.3977275,491,-13.141151428222656
1737637755.031439,492,-13.570284843444824
1737638675.787775,493,-13.286104202270508
1737639596.5028746,494,-13.354521751403809
1737640517.283675,495,-13.42792797088623
1737641437.985371,496,-13.598553657531738
1737642358.620308,497,-13.435616493225098
1737643279.4050498,498,-13.06776523590088
1737644200.2807937,499,-13.374013900756836
1737645121.2039275,500,-13.107178688049316
1737646041.78293,501,-13.451915740966797
1737646962.5873735,502,-13.595264434814451
1737647883.1617048,503,-13.572507858276367
1737648804.069647,504,-13.053781509399414
1737649724.958385,505,-13.595297813415527
1737650645.3527467,506,-13.710650444030762
1737651566.1693616,507,-13.162982940673828
1737652486.745427,508,-13.369291305541992
1737653407.104385,509,-13.2584867477417
1737654327.9417095,510,-13.171330451965332
1737655248.5979557,511,-12.99263858795166
1737656169.2769034,512,-13.456634521484377
1737657089.778854,513,-13.63252067565918
1737658010.1739829,514,-13.498059272766112
1737658930.8157475,515,-13.381750106811523
1737659851.5187063,516,-13.501678466796877
1737660772.1229415,517,-13.418160438537598
1737661692.9137905,518,-13.51142406463623
1737662613.5497396,519,-13.7124662399292
1737663534.2008004,520,-13.615470886230469
1737664454.8187954,521,-13.716894149780272
1737665375.4119046,522,-13.608681678771973
1737666296.0335364,523,-13.667012214660645
1737667216.7521105,524,-13.373191833496094
1737668137.2406182,525,-13.704216003417969
1737669058.1402214,526,-13.782288551330566
1737669978.7452722,527,-13.681524276733398
1737670899.35013,528,-13.685420989990234
1737671819.5593154,529,-13.83738613128662
1737672740.6698122,530,-13.6422758102417
1737673661.290566,531,-13.021089553833008
1737674582.1391728,532,-13.366073608398438
1737675502.745077,533,-13.466141700744627
1737676423.3468022,534,-13.64210319519043
1737677343.824283,535,-13.81602668762207
1737678264.4245317,536,-13.936623573303224
1737679185.0798268,537,-13.161075592041016
1737680105.9543746,538,-13.576665878295898
1737681026.5211663,539,-13.944135665893556
1737681947.1929948,540,-13.571460723876951
1737682867.5565162,541,-13.875372886657717
1737683787.9342637,542,-13.61861515045166
1737684710.0517187,543,-13.70448875427246
1737685630.6416247,544,-13.58705234527588
1737686551.2254322,545,-13.561162948608398
1737687472.0041652,546,-13.089999198913574
1737688392.541698,547,-13.629777908325195
1737689313.2534325,548,-13.498854637145996
1737690246.0363934,549,-13.897101402282717
1737691469.7075813,550,-13.819811820983888
1737692677.6450236,551,-13.91665744781494
1737693698.5014706,552,-13.675496101379396
1737694677.2043805,553,-13.781007766723633
1737696010.450436,554,-13.478523254394531
1737697353.4498053,555,-13.660664558410645
1737698643.4466698,556,-13.567387580871582
1737699634.7867148,557,-13.615921974182127
1737700917.154458,558,-13.49635124206543
1737702215.3961332,559,-13.219481468200684
1737703524.4205844,560,-13.727924346923828
1737704750.9736466,561,-13.966261863708496
1737705683.104266,562,-13.492025375366213
1737706615.091298,563,-13.305916786193848
1737707547.43924,564,-13.666851043701172
1737708479.8255403,565,-13.84815502166748
1737709412.2716682,566,-13.859954833984377
1737710363.289793,567,-13.753108024597168
1737711516.645506,568,-13.690267562866213
1737712453.9698913,569,-13.66612434387207
1737713535.0206206,570,-13.382014274597168
1737714884.81148,571,-13.95776081085205
1737716157.243584,572,-13.251062393188477
1737717385.1764338,573,-14.016965866088867
1737718589.8065028,574,-13.998637199401855
1737719647.1731322,575,-13.954259872436523
1737720568.2506175,576,-13.995027542114258
1737721488.1733837,577,-14.027307510375977
1737722407.8091152,578,-13.99403953552246
1737723327.9467795,579,-13.644244194030762
1737724247.841162,580,-14.08403491973877
1737725167.8717394,581,-13.80618953704834
1737726088.058408,582,-13.983827590942385
1737727008.2026682,583,-13.61550235748291
1737727928.3159351,584,-13.673665046691896
1737728848.28157,585,-13.918850898742676
1737729768.414475,586,-14.110965728759766
1737730688.384112,587,-13.9490327835083
1737731608.16178,588,-13.187630653381348
1737732527.8014653,589,-14.125483512878418
1737733447.9365604,590,-13.695564270019531
1737734368.2257686,591,-14.130414009094238
1737735288.3161416,592,-14.107123374938965
1737736208.2036765,593,-14.035053253173828
1737737128.0981164,594,-13.74355411529541
1737738048.1902926,595,-13.646883964538574
1737738968.2492266,596,-13.504745483398438
1737739888.1293197,597,-13.644742012023926
1737740808.4233968,598,-13.326567649841309
1737741728.7367158,599,-13.472352027893066
1737742648.9543023,600,-13.726853370666504
1737743569.0931292,601,-13.598846435546877
1737744489.339399,602,-13.738119125366213
1737745409.4319186,603,-13.922412872314451
1737746329.6341195,604,-14.071277618408203
1737747249.8148856,605,-13.872241020202637
1737748170.1266558,606,-14.001721382141112
1737749090.28115,607,-14.07706069946289
1737750010.4952877,608,-14.129952430725098
1737750930.4515998,609,-14.150927543640137
1737751850.5986369,610,-13.520915031433104
1737752770.891424,611,-13.872292518615724
1737753691.1578088,612,-14.050101280212402
1737754611.2376914,613,-14.037178993225098
1737755531.5713134,614,-13.883658409118652
1737756451.8690767,615,-14.192115783691406
1737757371.8143232,616,-13.859578132629396
1737758291.875582,617,-13.13802719116211
1737759212.0195909,618,-13.405171394348145
1737760132.110095,619,-13.41590976715088
1737761052.2720327,620,-13.79986572265625
1737761972.446966,621,-13.733501434326172
1737762892.7693036,622,-13.923542976379396
1737763812.9120584,623,-13.418415069580078
1737764733.0748,624,-13.944804191589355
1737765653.115431,625,-14.02139663696289
1737766573.2630558,626,-14.147214889526367
1737767493.3611257,627,-10.556507110595703
1737768413.4713469,628,-10.638177871704102
1737769333.659695,629,-11.399864196777344
1737770253.8396008,630,-12.844108581542969
1737771174.005958,631,-13.417848587036133
1737772094.2322938,632,-13.40956687927246
1737773014.4041195,633,-13.757067680358888
1737773934.7304902,634,-13.615373611450195
1737774854.470305,635,-13.71649169921875
1737775774.3941555,636,-13.754417419433594
1737776695.1835277,637,-13.388410568237305
1737777615.6344628,638,-13.640518188476562
1737778535.971711,639,-13.55824851989746
1737779456.3436935,640,-13.949277877807615
1737780376.7551663,641,-13.79222583770752
1737781297.13318,642,-13.726054191589355
1737782217.3568606,643,-13.672224044799805
1737783137.636703,644,-13.94229507446289
1737784058.071057,645,-13.98630714416504
1737784978.3684375,646,-13.162554740905762
1737785898.6015992,647,-12.84554672241211
1737786818.913088,648,-13.495125770568848
1737787739.1204782,649,-13.403850555419922
1737788659.4597125,650,-13.816194534301758
1737789579.5540092,651,-14.019539833068848
1737790499.9721863,652,-13.954147338867188
1737791420.350386,653,-13.953655242919922
1737792340.674578,654,-14.079429626464844
1737793262.646287,655,-13.890796661376951
1737794182.8602214,656,-14.169832229614258
1737795103.166951,657,-13.60546588897705
1737796023.402547,658,-13.783198356628418
1737796943.7450082,659,-13.883780479431152
1737797864.2670195,660,-13.914889335632324
1737798784.5834506,661,-14.107337951660156
1737799705.021373,662,-14.00595760345459
1737800625.396973,663,-10.894025802612305
1737801545.8622527,664,-12.247468948364258
1737802466.251624,665,-12.625738143920898
1737803386.7057524,666,-12.080219268798828
1737804307.0345,667,-11.699074745178224
1737805227.561191,668,-11.571993827819824
1737806148.1581836,669,-13.139724731445312
1737807068.6141665,670,-13.374407768249512
1737807989.0779436,671,-13.221787452697754
1737808909.3892312,672,-13.638004302978516
1737809829.3587265,673,-13.278701782226562
1737810749.3827355,674,-13.564017295837402
1737811669.3956673,675,-13.753002166748049
1737812589.8327775,676,-13.62407112121582
1737813510.2688634,677,-13.275277137756348
1737814430.7613647,678,-13.733697891235352
1737815352.6733446,679,-13.81640338897705
1737816273.0979674,680,-13.795954704284668
1737817193.5135748,681,-13.917694091796877
1737818113.9468093,682,-13.938515663146973
1737819034.2315466,683,-14.170047760009766
1737819954.722396,684,-13.991943359375
1737820874.8161652,685,-13.730607986450195
1737821794.812963,686,-14.159307479858398
1737822715.158623,687,-14.013779640197754
1737823637.0984137,688,-13.893186569213867
1737824559.0373044,689,-13.602194786071776
1737825480.975001,690,-13.893792152404783
1737826402.853789,691,-13.865365028381348
1737827325.316856,692,-14.190939903259276
1737828247.609531,693,-14.12890911102295
1737829169.9509368,694,-13.878639221191406
1737830090.1617243,695,-13.903045654296877
1737831010.4318378,696,-14.168709754943848
1737831930.619202,697,-14.221503257751465
1737832850.7885718,698,-14.266225814819336
1737833770.9781096,699,-14.233197212219238
1737834691.2115607,700,-13.920680046081545
1737835611.3751955,701,-12.99577808380127
1737836531.7772737,702,-13.38923454284668
1737837452.1057622,703,-13.99982452392578
1737838372.361442,704,-14.153769493103027
1737839292.473907,705,-14.248980522155762
1737840212.4972565,706,-14.302576065063477
1737841134.8994188,707,-14.32907772064209
1737842057.1801546,708,-14.192014694213867
1737842979.6309164,709,-13.65992546081543
1737843902.205663,710,-13.893436431884766
1737844824.6095345,711,-13.66242790222168
1737845747.1344414,712,-14.046710014343262
1737846669.621693,713,-13.300821304321287
1737847591.5963502,714,-13.877071380615234
1737848513.432059,715,-13.868936538696287
1737849435.9767418,716,-13.111705780029297
1737850358.525459,717,-13.93349266052246
1737851281.1079352,718,-14.03702163696289
1737852203.0710008,719,-14.07816219329834
1737853125.1193674,720,-14.065675735473633
1737854047.0475855,721,-13.956799507141112
1737854969.5330052,722,-14.028494834899902
1737855891.9606495,723,-14.010737419128418
1737856814.4173176,724,-13.93055534362793
1737857736.923565,725,-14.145934104919434
1737858659.113607,726,-14.01079273223877
1737859581.4731424,727,-14.232494354248049
1737860502.8572044,728,-14.106868743896484
1737861424.2457054,729,-14.18951416015625
1737862345.9904745,730,-13.565610885620115
1737863267.8859897,731,-14.1006441116333
1737864188.3764508,732,-14.269102096557615
1737865108.7739124,733,-14.168493270874023
1737866029.3213954,734,-13.770161628723145
1737866949.7217176,735,-13.423805236816406
1737867870.0703654,736,-13.496551513671877
1737868790.407608,737,-13.734333038330078
1737869710.971828,738,-13.882526397705078
1737870631.210517,739,-13.833024978637695
1737871551.356248,740,-13.881427764892578
1737872471.4906664,741,-13.700056076049805
1737873391.920323,742,-14.159016609191896
1737874312.3717592,743,-14.1622896194458
1737875232.6968856,744,-13.958695411682127
1737876152.6043968,745,-14.04713249206543
1737877072.539566,746,-14.00898265838623
1737877992.8138154,747,-13.91132640838623
