Wall time,Step,Value
1737540761.2109916,396,-12.335427284240724
1737541828.4428325,397,-12.021642684936523
1737543077.142955,398,-11.92969799041748
1737544327.020079,399,-11.996929168701172
1737545563.9191632,400,-12.020305633544922
1737546794.9543762,401,-12.336685180664062
1737547773.4680183,402,-12.313481330871582
1737548696.1248238,403,-12.221563339233398
1737549618.8291526,404,-12.186259269714355
1737550541.5982306,405,-12.35227870941162
1737551464.24485,406,-12.282115936279297
1737552386.9902325,407,-12.399774551391602
1737553309.8882537,408,-12.467134475708008
1737554232.8227985,409,-12.425788879394531
1737555155.4626532,410,-12.455297470092772
1737556078.06169,411,-12.518021583557127
1737557000.5943818,412,-12.543573379516602
1737557923.175106,413,-12.4245023727417
1737558843.9678364,414,-12.534442901611328
1737559764.8075235,415,-12.56920337677002
1737560685.4442654,416,-12.201701164245604
1737561607.8218124,417,-12.419353485107422
1737562530.2288833,418,-12.444754600524902
1737563451.1590917,419,-12.347536087036133
1737564372.2499263,420,-12.40455722808838
1737565293.627697,421,-12.380041122436523
1737566214.3760617,422,-12.399857521057127
1737567135.082888,423,-12.263628959655762
1737568055.941134,424,-12.376299858093262
1737568976.7250478,425,-12.621082305908203
1737569897.337534,426,-12.396488189697266
1737570818.1417174,427,-12.639644622802734
1737571738.994655,428,-12.15262222290039
1737572659.8196378,429,-12.478342056274414
1737573580.504622,430,-12.420248985290527
1737574501.1440277,431,-12.45295524597168
1737575421.7686963,432,-12.535161972045898
1737576344.041844,433,-12.708114624023438
1737577264.5443106,434,-12.619206428527832
1737578185.1258762,435,-11.993151664733888
1737579105.7630928,436,-12.647942543029783
1737580026.415978,437,-12.331307411193848
1737580946.9691815,438,-12.389220237731934
1737581867.5379465,439,-12.59938907623291
1737582788.3744876,440,-12.730239868164062
1737583709.2566178,441,-12.364169120788574
1737584629.9221544,442,-12.57142448425293
1737585550.5874293,443,-12.46009922027588
1737586471.2683065,444,-12.101139068603516
1737587391.918178,445,-12.410404205322266
1737588312.442916,446,-12.272101402282717
1737589233.171636,447,-12.35111141204834
1737590153.9166884,448,-12.57521915435791
1737591074.6466362,449,-12.359166145324709
1737591995.329106,450,-12.532947540283203
1737592915.9640718,451,-12.611477851867676
1737593836.7251854,452,-12.374940872192385
1737594757.4714434,453,-12.558627128601074
1737595678.0927904,454,-12.41421890258789
1737596598.9009292,455,-12.31080150604248
1737597519.496939,456,-12.40361499786377
1737598440.1843216,457,-12.684260368347168
1737599360.7225945,458,-12.683819770812988
1737600281.389876,459,-12.697566986083984
1737601202.0118206,460,-12.41160488128662
1737602122.4337142,461,-12.343875885009766
1737603044.350107,462,-12.477489471435549
1737604099.0196824,463,-12.484272003173828
1737606198.1398098,464,-12.465401649475098
1737607493.4918911,465,-12.386841773986816
1737608772.944696,466,-12.580072402954102
1737609874.5832565,467,-12.748931884765623
1737610958.7750056,468,-12.263370513916016
1737611905.0689468,469,-12.464032173156738
1737612978.963403,470,-12.74990940093994
1737613906.4348495,471,-12.783079147338867
1737615029.9808097,472,-12.417718887329102
1737616008.8348024,473,-12.677532196044922
